annotated_512_id,run,pattern,k_top1_identity,k_top1_score,k_top2_identity,k_top2_score,k_robust_separation,k_support_impression_count,k_support_pass,k_margin_pass,k_winner_leave_one_out_stable,k_global_position_drop_change_count,o_top1_identity,o_top1_score,o_top2_identity,o_top2_score,o_robust_separation,o_support_impression_count,o_support_pass,o_margin_pass,o_winner_leave_one_out_stable,o_global_position_drop_change_count,channels_agree,global_assignment_identity,assignment_agrees_with_local,one_to_one_collision,status,frozen_final_identity
R2/12_right_loop,R2,right_loop,5,0.8414198756217957,111,0.045800816267728806,88.25698445118917,5,true,true,true,0,3,0.10246021300554276,88,0.09889018535614014,0.18814685896637434,0,false,false,false,3,false,5,false,false,AMBIGUOUS,
R2/12_whorl,R2,whorl,6,0.3229014277458191,53,0.04981471225619316,26.33010262689053,5,true,true,true,0,2,0.13676047325134277,45,0.12746654450893402,0.4005021081004582,0,false,false,false,2,false,6,false,false,AMBIGUOUS,
R2/13_right_loop,R2,right_loop,7,0.17299294471740723,129,0.06074722111225128,11.211825856019352,1,false,true,true,0,126,0.12836824357509613,53,0.11873114109039307,0.5416123850019317,0,false,false,false,2,false,7,false,false,AMBIGUOUS,
R2/13_whorl,R2,whorl,8,0.6533769369125366,85,0.0757622942328453,65.85660521641944,3,true,true,true,0,111,0.19911931455135345,58,0.15823496878147125,1.2922029528811407,0,false,false,false,1,false,8,false,false,AMBIGUOUS,
R2/14_right_loop,R2,right_loop,9,0.07232659310102463,92,0.05948377773165703,1.2935995439857622,0,false,false,false,0,94,0.09536511451005936,134,0.07762006670236588,1.0608575064594052,0,false,false,false,1,false,94,false,false,AMBIGUOUS,
R2/14_whorl,R2,whorl,10,0.07359348982572556,141,0.037322793155908585,4.022383510560317,0,false,true,true,0,35,0.157420814037323,12,0.15602493286132812,0.050762286872125494,0,false,false,false,3,false,10,false,false,AMBIGUOUS,
R2/15_right_loop,R2,right_loop,11,0.5116037130355835,9,0.06030542030930519,57.73547290554985,2,true,true,true,0,119,0.13898350298404694,2,0.13693398237228394,0.09017006835684228,0,false,false,false,2,false,11,false,false,AMBIGUOUS,
R2/15_whorl,R2,whorl,12,3.258415937423706,99,0.05947675183415413,283.6597483008284,9,true,true,true,0,75,0.15122352540493011,115,0.13331447541713715,0.8181837040622154,0,false,false,false,2,false,12,false,false,AMBIGUOUS,
R2/16_right_loop,R2,right_loop,13,0.14850197732448578,49,0.0440104715526104,12.078408748640083,4,true,true,true,0,119,0.18999093770980835,38,0.17208091914653778,0.5559715323186406,1,false,false,false,3,false,13,false,false,AMBIGUOUS,
R2/16_whorl,R2,whorl,91,0.04251067712903023,101,0.034921806305646896,0.7673359038395099,0,false,false,false,1,85,0.15079618990421295,75,0.13946986198425293,0.4113201673557779,0,false,false,false,1,false,77,false,false,AMBIGUOUS,
R2/17_right_loop,R2,right_loop,15,1.1982331275939941,47,0.05480094626545906,113.50732826525656,6,true,true,true,0,99,0.13132809102535248,119,0.1281004548072815,0.15183116689108273,0,false,false,false,3,false,15,false,false,AMBIGUOUS,
R2/17_whorl,R2,whorl,16,0.3391769826412201,10,0.052789729088544846,34.253877876385864,5,true,true,true,0,91,0.22397541999816895,35,0.16117583215236664,2.544102911466028,0,false,true,false,1,false,16,false,false,AMBIGUOUS,
R2/18_right_loop,R2,right_loop,63,0.03765283152461052,98,0.02906954474747181,1.1314210177940085,0,false,false,false,1,120,0.13549815118312836,38,0.1334586888551712,0.07557729639035139,0,false,false,false,1,false,25,false,false,AMBIGUOUS,
R2/18_whorl,R2,whorl,147,0.04000476747751236,51,0.03791391849517822,0.2580767734704069,0,false,false,false,2,95,0.15424031019210815,16,0.1476631611585617,0.3247326944485241,0,false,false,false,3,false,128,false,false,AMBIGUOUS,
R2/19_right_loop,R2,right_loop,19,1.0018627643585205,27,0.05775156244635582,99.38729745098522,10,true,true,true,0,114,0.21041089296340942,94,0.16621112823486328,1.6081353915214724,1,false,false,false,1,false,19,false,false,AMBIGUOUS,
R2/19_whorl,R2,whorl,32,0.06858684867620468,21,0.051146138459444046,1.7003207107926772,0,false,false,false,1,4,0.14371882379055023,50,0.12595048546791077,0.6915387226951492,0,false,false,false,2,false,32,false,false,AMBIGUOUS,
R2/1_left_loop,R2,left_loop,21,0.2490333467721939,141,0.09604689478874207,16.961712824271913,6,true,true,true,0,60,0.1797230988740921,98,0.11438963562250137,3.473059399397351,0,false,true,false,1,false,21,false,false,AMBIGUOUS,
R2/1_plain_arch,R2,plain_arch,8,0.055877018719911575,65,0.030891811475157738,3.839407023036725,0,false,true,false,1,132,0.09577975422143936,120,0.09353224188089371,0.11833047000189845,0,false,false,false,3,false,138,false,false,AMBIGUOUS,
R2/1_right_loop,R2,right_loop,23,0.1042122021317482,4,0.049312133342027664,5.8512513728520315,0,false,true,false,1,132,0.1070345938205719,49,0.08557415008544922,1.2323263076835764,0,false,false,false,1,false,23,false,false,AMBIGUOUS,
R2/1_tented_arch,R2,tented_arch,24,1.9247846603393555,128,0.044460851699113846,182.34968781257157,9,true,true,true,0,125,0.09268471598625183,117,0.087574303150177,0.31085888285328817,0,false,false,false,2,false,24,false,false,AMBIGUOUS,
R2/1_whorl,R2,whorl,18,0.048196177929639816,113,0.043069254606962204,0.48526226565636604,0,false,false,false,3,6,0.14262236654758453,2,0.12440457195043564,1.061722371914312,0,false,false,false,2,false,18,false,false,AMBIGUOUS,
R2/20_right_loop,R2,right_loop,26,0.18004731833934784,38,0.041897375136613846,13.503917629528113,0,false,true,true,0,116,0.13895811140537262,114,0.13881240785121918,0.004531580992940002,0,false,false,false,3,false,26,false,false,AMBIGUOUS,
R2/20_whorl,R2,whorl,27,4.44195032119751,78,0.05839712917804718,518.057259939885,9,true,true,true,0,115,0.15196363627910614,79,0.14413146674633026,0.28566673534571185,0,false,false,false,3,false,27,false,false,AMBIGUOUS,
R2/21_right_loop,R2,right_loop,28,0.21565501391887665,79,0.04898925498127937,16.297316200759607,2,true,true,true,0,19,0.09942225366830826,133,0.09733400493860245,0.11458482528225714,0,false,false,false,3,false,28,false,false,AMBIGUOUS,
R2/21_whorl,R2,whorl,29,0.10384539514780045,60,0.06212151050567627,4.245167065790946,0,false,true,true,0,37,0.238894984126091,29,0.15212582051753998,3.1470861471080394,0,false,true,true,0,false,29,false,false,AMBIGUOUS,
R2/22_right_loop,R2,right_loop,30,0.07557284832000732,71,0.047732967883348465,2.8998074943411907,0,false,true,true,0,119,0.18497036397457123,35,0.17828132212162018,0.24680082820005914,2,false,false,false,3,false,30,false,false,AMBIGUOUS,
R2/22_whorl,R2,whorl,31,0.0773957148194313,86,0.06407281756401062,1.2156835088132683,0,false,false,false,1,60,0.17455196380615234,20,0.12018540501594543,2.251658078819822,1,false,false,false,1,false,31,false,false,AMBIGUOUS,
R2/23_right_loop,R2,right_loop,32,0.05967717245221138,18,0.04529424384236336,1.578950154581903,0,false,false,false,1,130,0.1325189769268036,142,0.11156678944826126,1.0070128708655235,0,false,false,false,2,false,115,false,false,AMBIGUOUS,
R2/23_whorl,R2,whorl,33,0.47666168212890625,8,0.04232364520430565,42.116493944096796,5,true,true,true,0,94,0.1314914971590042,81,0.12872977554798126,0.11447506911729896,0,false,false,false,3,false,33,false,false,AMBIGUOUS,
R2/24_right_loop,R2,right_loop,72,0.09433469921350479,46,0.056639861315488815,4.097096031492118,0,false,true,false,1,38,0.13715897500514984,114,0.11604496836662292,0.9763823930959187,1,false,false,false,1,false,46,false,false,AMBIGUOUS,
R2/24_whorl,R2,whorl,55,0.042911235243082047,99,0.03769291564822197,0.5334733143100869,0,false,false,false,2,85,0.17220032215118408,113,0.16561219096183777,0.2424898795742472,0,false,false,false,2,false,64,false,false,AMBIGUOUS,
R2/25_right_loop,R2,right_loop,10,0.05694647505879402,20,0.05510534718632698,0.18708529895895498,0,false,false,false,2,116,0.20599500834941864,119,0.19626592099666595,0.32002651948111455,0,false,false,false,2,false,123,false,false,AMBIGUOUS,
R2/25_whorl,R2,whorl,21,0.052371423691511154,132,0.050785426050424576,0.1498616475691254,0,false,false,false,2,81,0.15442058444023132,137,0.1283969134092331,1.2150425229065778,0,false,false,false,1,false,89,false,false,AMBIGUOUS,
R2/26_right_loop,R2,right_loop,38,0.3240220844745636,100,0.04256865009665489,29.82558860904482,4,true,true,true,0,42,0.17861099541187286,126,0.15988165140151978,0.630727941344991,0,false,false,false,2,false,38,false,false,AMBIGUOUS,
R2/26_whorl,R2,whorl,74,0.05161558464169502,31,0.04925021529197693,0.1924984726546998,0,false,false,false,2,144,0.17630548775196075,37,0.165486678481102,0.38939151316779086,0,false,false,false,2,false,37,false,false,AMBIGUOUS,
R2/27_right_loop,R2,right_loop,40,1.0742173194885254,49,0.059027839452028275,84.78768175829205,6,true,true,true,0,81,0.13708646595478058,2,0.0934934988617897,2.474696207759287,2,false,false,true,0,false,40,false,false,AMBIGUOUS,
R2/27_whorl,R2,whorl,41,0.3472072184085846,69,0.05485956743359566,25.154367909390103,7,true,true,true,0,144,0.14237189292907715,81,0.1372358649969101,0.24038209619530992,0,false,false,false,2,false,41,false,false,AMBIGUOUS,
R2/28_right_loop,R2,right_loop,42,0.19529831409454346,141,0.04983014240860939,15.120175844382247,2,true,true,true,0,38,0.16173623502254486,87,0.12311730533838272,1.8915129106153579,0,false,false,false,1,false,42,false,false,AMBIGUOUS,
R2/28_whorl,R2,whorl,43,0.4227961003780365,12,0.04562227800488472,36.22214263861355,4,true,true,true,0,41,0.13425739109516144,19,0.12877029180526733,0.2472542374353757,0,false,false,false,3,false,43,false,false,AMBIGUOUS,
R2/29_right_loop,R2,right_loop,44,0.09570235013961792,61,0.06953016668558121,2.7902457282562745,0,false,true,false,1,119,0.15209922194480896,56,0.1325133591890335,0.8469141136353632,1,false,false,false,1,false,44,false,false,AMBIGUOUS,
R2/29_whorl,R2,whorl,45,0.1006399616599083,133,0.046987857669591904,5.377976741937879,0,false,true,true,0,99,0.24673660099506378,60,0.22081927955150604,1.0891466296576962,1,false,false,false,1,false,45,false,false,AMBIGUOUS,
R2/2_left_loop,R2,left_loop,35,0.04263631999492645,88,0.04016834869980812,0.20627312579327015,0,false,false,false,1,113,0.11211100965738297,9,0.10725023597478867,0.300526828232634,0,false,false,false,3,false,9,false,false,AMBIGUOUS,
R2/2_plain_arch,R2,plain_arch,47,0.1919833868741989,7,0.06856927275657654,12.84303658753727,0,false,true,true,0,143,0.09948349744081497,96,0.09547922760248184,0.2295140373471412,0,false,false,false,1,false,47,false,false,AMBIGUOUS,
R2/2_right_loop,R2,right_loop,48,0.20644181966781616,61,0.0779978334903717,13.297531033091722,1,false,true,true,0,107,0.11934050917625427,34,0.1115812286734581,0.3492240056079667,0,false,false,false,3,false,48,false,false,AMBIGUOUS,
R2/2_tented_arch,R2,tented_arch,49,1.6422456502914429,112,0.05044211819767952,144.08000856765,9,true,true,true,0,100,0.1256369948387146,131,0.11264628171920776,0.5989223994052898,0,false,false,false,2,false,49,false,false,AMBIGUOUS,
R2/2_whorl,R2,whorl,118,0.10921349376440048,81,0.04971352219581604,6.510188919306192,0,false,true,false,1,60,0.16436956822872162,14,0.15088753402233124,0.6252329601462251,0,false,false,false,2,false,118,false,false,AMBIGUOUS,
R2/30_right_loop,R2,right_loop,99,0.05342385545372963,51,0.05052077770233154,0.37370373784928207,0,false,false,false,2,90,0.15092575550079346,94,0.14353762567043304,0.2861148245401103,0,false,false,false,2,false,90,false,false,AMBIGUOUS,
R2/30_whorl,R2,whorl,52,0.3316930830478668,6,0.04351148009300232,25.499238461377963,0,false,true,true,0,89,0.13447679579257965,103,0.11649239808320999,0.9154489746654183,0,false,false,false,1,false,52,false,false,AMBIGUOUS,
R2/31_right_loop,R2,right_loop,53,0.06358326226472855,26,0.04220915958285332,1.9428952170363354,2,true,false,true,0,116,0.11000978201627731,74,0.10563860088586807,0.2015162767518206,0,false,false,false,3,false,53,false,false,AMBIGUOUS,
R2/31_whorl,R2,whorl,85,0.05144527554512024,62,0.04896760359406471,0.24595479881712418,0,false,false,false,2,37,0.1805521845817566,2,0.1778608113527298,0.09014120717086901,0,false,false,false,2,false,140,false,false,AMBIGUOUS,
R2/32_right_loop,R2,right_loop,129,0.06619992107152939,55,0.049904342740774155,1.576012833048486,0,false,false,false,2,35,0.10486779361963272,119,0.10196304321289062,0.2059371593153747,0,false,false,false,1,false,119,false,false,AMBIGUOUS,
R2/32_whorl,R2,whorl,56,0.6106809973716736,40,0.04943842068314552,48.90457379332402,6,true,true,true,0,113,0.19209609925746918,99,0.16005998849868774,1.2873589673677948,0,false,false,false,1,false,56,false,false,AMBIGUOUS,
R2/33_right_loop,R2,right_loop,57,2.7630808353424072,38,0.04674803838133812,362.3454156627772,10,true,true,true,0,120,0.2197573333978653,142,0.2007601261138916,0.5502626568965772,0,false,false,false,2,false,57,false,false,AMBIGUOUS,
R2/33_whorl,R2,whorl,78,0.05825132131576538,37,0.04918178915977478,0.8009464473891963,0,false,false,false,3,103,0.18657535314559937,75,0.15179158747196198,1.2761098893380987,1,false,false,false,1,false,70,false,false,AMBIGUOUS,
R2/34_right_loop,R2,right_loop,59,0.0690392553806305,41,0.05313735082745552,1.827837978451607,0,false,false,false,1,136,0.11212140321731567,90,0.10894423723220825,0.1857645431362886,0,false,false,false,1,false,59,false,false,AMBIGUOUS,
R2/34_whorl,R2,whorl,60,0.9696354866027832,103,0.045338887721300125,98.18479688841236,2,true,true,true,0,75,0.16158361732959747,41,0.15665484964847565,0.15735511897439072,0,false,false,false,1,false,60,false,false,AMBIGUOUS,
R2/35_right_loop,R2,right_loop,61,0.3361109793186188,135,0.05977587774395943,27.875641279803997,4,true,true,true,0,122,0.15835154056549072,56,0.15240953862667084,0.2183419571334781,0,false,false,false,3,false,61,false,false,AMBIGUOUS,
R2/35_whorl,R2,whorl,62,0.650032103061676,13,0.05943809449672699,71.93730099016442,9,true,true,true,0,99,0.2196357697248459,12,0.16449692845344543,2.0536866648996317,0,false,false,false,1,false,62,false,false,AMBIGUOUS,
R2/36_right_loop,R2,right_loop,63,0.5617042183876038,86,0.06443958729505539,44.809076231244475,2,true,true,true,0,16,0.1497349888086319,67,0.10498198121786118,2.5610988595671134,0,false,true,false,0,false,63,false,false,AMBIGUOUS,
R2/36_whorl,R2,whorl,92,0.04832126200199127,38,0.04004973545670509,0.8842262352478467,0,false,false,false,1,56,0.22624319791793823,50,0.20091108977794647,0.6895805268778978,0,false,false,false,2,false,35,false,false,AMBIGUOUS,
R2/37_right_loop,R2,right_loop,65,0.31142041087150574,127,0.06929516047239304,29.28408773975754,7,true,true,true,0,108,0.129485085606575,84,0.12289541959762573,0.2845286432925269,0,false,false,false,2,false,65,false,false,AMBIGUOUS,
R2/37_whorl,R2,whorl,74,0.04275241866707802,133,0.04184659197926521,0.10035520676030293,0,false,false,false,2,83,0.20132648944854736,66,0.1754944771528244,1.0519524660960613,0,false,false,false,1,false,66,false,false,AMBIGUOUS,
R2/38_right_loop,R2,right_loop,29,0.0626993253827095,2,0.059461116790771484,0.27377622427429604,0,false,false,false,3,119,0.34153732657432556,2,0.24765396118164062,3.1592743727950476,2,false,true,true,0,false,2,false,false,AMBIGUOUS,
R2/38_whorl,R2,whorl,68,0.19679325819015503,58,0.04778323695063591,16.471344928479937,1,false,true,false,1,87,0.24006198346614838,75,0.15392570197582245,3.0005843025754855,0,false,true,true,0,false,68,false,false,AMBIGUOUS,
R2/39_right_loop,R2,right_loop,69,0.93370121717453,15,0.0744146779179573,81.99797377698914,6,true,true,true,0,119,0.14702850580215454,118,0.14058908820152283,0.2476169966717467,2,false,false,false,2,false,69,false,false,AMBIGUOUS,
R2/39_whorl,R2,whorl,147,0.07210566848516464,116,0.06062475964426994,1.2270531181233297,0,false,false,false,1,39,0.15932659804821014,29,0.145937979221344,0.48806837887338334,0,false,false,false,3,false,20,false,false,AMBIGUOUS,
R2/3_left_loop,R2,left_loop,71,0.49493446946144104,39,0.0919516459107399,39.28950353832612,2,true,true,true,0,2,0.08842406421899796,54,0.0877266526222229,0.043679638875312364,0,false,false,false,3,false,71,false,false,AMBIGUOUS,
R2/3_plain_arch,R2,plain_arch,72,0.08808650821447372,4,0.054971929639577866,7.191040181386841,0,false,true,false,1,63,0.10195648670196533,146,0.10180852562189102,0.008545298066306882,0,false,false,false,3,false,72,false,false,AMBIGUOUS,
R2/3_right_loop,R2,right_loop,73,0.21448300778865814,104,0.03715286776423454,18.749533322080055,1,false,true,true,0,35,0.33144116401672363,116,0.15963800251483917,4.093188886404584,1,false,true,true,0,false,73,false,false,AMBIGUOUS,
R2/3_tented_arch,R2,tented_arch,74,0.5147624611854553,28,0.05334539711475372,50.080138097636826,7,true,true,true,0,81,0.13479654490947723,99,0.12309517711400986,0.641211013310959,0,false,false,false,2,false,74,false,false,AMBIGUOUS,
R2/3_whorl,R2,whorl,75,0.28607261180877686,78,0.05208905041217804,24.471792247994863,8,true,true,true,0,81,0.14787904918193817,20,0.12718190252780914,0.7410269575331669,0,false,false,false,1,false,75,false,false,AMBIGUOUS,
R2/40_right_loop,R2,right_loop,69,0.05520157888531685,71,0.05363650992512703,0.1705889270288203,0,false,false,false,2,3,0.12448681145906448,70,0.09886182099580765,1.5071066961384816,0,false,false,false,1,false,3,false,false,AMBIGUOUS,
R2/40_whorl,R2,whorl,41,0.06641834229230881,5,0.04819394648075104,2.3907798426817943,0,false,false,false,2,54,0.19724757969379425,2,0.1895890235900879,0.2953491920230262,0,false,false,false,1,false,54,false,false,AMBIGUOUS,
R2/41_right_loop,R2,right_loop,78,0.15546871721744537,3,0.04949566349387169,10.820243050167546,0,false,true,false,1,99,0.10816687345504761,8,0.10053745657205582,0.49486164373190555,0,false,false,false,3,false,78,false,false,AMBIGUOUS,
R2/41_whorl,R2,whorl,79,0.11544717103242874,27,0.04827996715903282,6.4425761378171496,0,false,true,true,0,33,0.18568961322307587,68,0.14563556015491486,1.7528987564284675,0,false,false,false,2,false,79,false,false,AMBIGUOUS,
R2/42_right_loop,R2,right_loop,80,0.16414715349674225,81,0.06770064681768417,8.620271257822107,2,true,true,true,0,118,0.09806548804044724,130,0.09543835371732712,0.13258690178233135,0,false,false,false,3,false,80,false,false,AMBIGUOUS,
R2/42_whorl,R2,whorl,81,0.1227262020111084,8,0.05554046854376793,6.302891857294187,0,false,true,true,0,70,0.1223793625831604,88,0.11112693697214127,0.5243389284225871,0,false,false,false,3,false,81,false,false,AMBIGUOUS,
R2/43_right_loop,R2,right_loop,82,0.09904032945632935,14,0.07127369195222855,2.562804257769836,1,false,true,false,1,116,0.11394514888525009,36,0.09563066810369492,1.1332779311202144,0,false,false,false,2,false,82,false,false,AMBIGUOUS,
R2/43_whorl,R2,whorl,83,0.2779186964035034,58,0.06313887238502502,25.4480098134471,4,true,true,true,0,35,0.16110998392105103,19,0.15129055082798004,0.31079253995776673,0,false,false,false,3,false,83,false,false,AMBIGUOUS,
R2/44_right_loop,R2,right_loop,84,0.2866117060184479,7,0.0408313013613224,26.866585051063204,2,true,true,true,0,111,0.1401946246623993,119,0.13147644698619843,0.37837856435299966,0,false,false,false,3,false,84,false,false,AMBIGUOUS,
R2/44_whorl,R2,whorl,84,0.08662986755371094,21,0.05934629216790199,2.749774274224321,0,false,true,false,1,111,0.23345400393009186,148,0.18762779235839844,1.204354566165329,0,false,false,true,0,false,85,false,false,AMBIGUOUS,
R2/45_right_loop,R2,right_loop,86,0.7446350455284119,95,0.04632967710494995,80.53484192719215,5,true,true,true,0,13,0.1637168973684311,73,0.16152270138263702,0.07442513740509442,0,false,false,false,3,false,86,false,false,AMBIGUOUS,
R2/45_whorl,R2,whorl,87,1.6313905715942383,67,0.07131323218345642,161.60539861758977,9,true,true,true,0,12,0.13490106165409088,103,0.13361194729804993,0.05137508410999803,0,false,false,false,3,false,87,false,false,AMBIGUOUS,
R2/46_right_loop,R2,right_loop,88,0.24385707080364227,72,0.0547814667224884,21.53568428823078,3,true,true,true,0,88,0.15240544080734253,116,0.13961105048656464,0.46792262450823296,0,false,false,false,2,true,88,true,false,AMBIGUOUS,
R2/46_whorl,R2,whorl,135,0.04674294590950012,125,0.04668493941426277,0.00608204003134116,0,false,false,false,3,144,0.19054096937179565,95,0.1886044144630432,0.07672031851691277,0,false,false,false,3,false,50,false,false,AMBIGUOUS,
R2/47_right_loop,R2,right_loop,90,0.05591737851500511,89,0.05437697097659111,0.17902202691847605,0,false,false,false,2,120,0.1939842849969864,84,0.1547318696975708,1.1496781437398083,0,false,false,false,1,false,36,false,false,AMBIGUOUS,
R2/47_whorl,R2,whorl,80,0.07760324329137802,7,0.05909055471420288,1.7407333159244294,0,false,false,false,1,103,0.18741565942764282,14,0.1666920930147171,0.8039007375946986,0,false,false,false,2,false,14,false,false,AMBIGUOUS,
R2/48_right_loop,R2,right_loop,92,0.3302038609981537,68,0.04420141503214836,27.108503222284856,3,true,true,true,0,88,0.08290589600801468,97,0.08246734738349915,0.029263892972244916,0,false,false,false,3,false,92,false,false,AMBIGUOUS,
R2/48_whorl,R2,whorl,19,0.05555078387260437,117,0.043510716408491135,1.1294654547144636,0,false,false,false,2,144,0.13438570499420166,44,0.1331571787595749,0.053139807478536236,0,false,false,false,3,false,109,false,false,AMBIGUOUS,
R2/49_right_loop,R2,right_loop,94,0.04372692108154297,118,0.034280601888895035,1.1044178699370446,0,false,false,false,1,122,0.22668230533599854,119,0.17086969316005707,2.808790987128042,0,false,true,false,1,false,122,false,false,AMBIGUOUS,
R2/49_whorl,R2,whorl,95,0.15114344656467438,107,0.04149633273482323,12.099631119029208,1,false,true,false,1,2,0.12261047214269638,137,0.12253067642450333,0.0037189823961107813,0,false,false,false,3,false,95,false,false,AMBIGUOUS,
R2/4_left_loop,R2,left_loop,96,0.37217727303504944,110,0.04799683019518852,32.87091763991175,3,true,true,true,0,119,0.09978139400482178,103,0.08824014663696289,0.6753573330441544,0,false,false,false,2,false,96,false,false,AMBIGUOUS,
R2/4_plain_arch,R2,plain_arch,33,0.05784887075424194,128,0.05306823179125786,0.46146315708224195,1,false,false,false,2,75,0.09395033121109009,2,0.08497963100671768,0.4891265992831347,0,false,false,false,2,false,1,false,false,AMBIGUOUS,
R2/4_right_loop,R2,right_loop,98,0.5678591728210449,61,0.0643911063671112,43.498822986899555,10,true,true,true,0,36,0.1426093727350235,91,0.11378831416368484,1.4817868076807887,0,false,false,false,1,false,98,false,false,AMBIGUOUS,
R2/4_whorl,R2,whorl,99,0.10717654228210449,137,0.0536462776362896,5.541850379991465,1,false,true,true,0,58,0.20011663436889648,35,0.12824004888534546,3.89406716028221,0,false,true,true,0,false,99,false,false,AMBIGUOUS,
R2/50_right_loop,R2,right_loop,100,0.8256960511207581,32,0.04426664486527443,88.66092850901192,10,true,true,true,0,119,0.20807094871997833,2,0.1886790543794632,0.8431232889414239,1,false,false,false,2,false,100,false,false,AMBIGUOUS,
R2/50_whorl,R2,whorl,101,0.2708747088909149,43,0.04646575078368187,20.699317044907804,4,true,true,true,0,83,0.21253149211406708,91,0.11552371829748154,4.682949470676208,0,false,true,true,0,false,101,false,false,AMBIGUOUS,
R2/51_right_loop,R2,right_loop,102,0.3201022744178772,32,0.08886882662773132,20.758784877593676,6,true,true,true,0,143,0.14978928864002228,10,0.14509718120098114,0.20217265214757862,0,false,false,false,2,false,102,false,false,AMBIGUOUS,
R2/51_whorl,R2,whorl,103,0.06679502874612808,48,0.050963133573532104,1.6795507327239283,0,false,false,false,2,103,0.2082616537809372,91,0.17712606489658356,0.9875943097838047,1,false,false,false,2,true,103,true,false,AMBIGUOUS,
R2/52_right_loop,R2,right_loop,104,0.16817449033260345,70,0.06781426072120667,11.68456194805321,3,true,true,true,0,3,0.10343194752931595,35,0.09992585331201553,0.1787087742351746,0,false,false,false,2,false,104,false,false,AMBIGUOUS,
R2/52_whorl,R2,whorl,105,0.09687776118516922,46,0.06511123478412628,4.023767668828006,2,true,true,true,0,86,0.1251422017812729,99,0.11936435848474503,0.26221781405969774,0,false,false,false,2,false,105,false,false,AMBIGUOUS,
R2/53_right_loop,R2,right_loop,106,0.08317723870277405,102,0.04285689815878868,3.878938018906053,0,false,true,true,0,119,0.18228323757648468,84,0.14079661667346954,1.855629753429543,0,false,false,false,2,false,106,false,false,AMBIGUOUS,
R2/53_whorl,R2,whorl,44,0.05458946153521538,41,0.04813389107584953,0.5604079522820834,0,false,false,false,1,144,0.2129206657409668,99,0.2101401686668396,0.10791529439808152,0,false,false,false,2,false,39,false,false,AMBIGUOUS,
R2/54_right_loop,R2,right_loop,108,0.2552628815174103,75,0.04889838770031929,17.610954717847996,3,true,true,true,0,119,0.11834535002708435,32,0.09065419435501099,1.5286247824406416,1,false,false,false,1,false,108,false,false,AMBIGUOUS,
R2/54_whorl,R2,whorl,99,0.048405032604932785,98,0.03816844895482063,1.2145505814566033,0,false,false,false,2,129,0.2056370973587036,50,0.1383092701435089,3.0154197617470095,1,false,true,false,1,false,129,false,false,AMBIGUOUS,
R2/55_right_loop,R2,right_loop,6,0.07260341197252274,4,0.03787322714924812,3.179174491594969,0,false,true,false,1,145,0.14506691694259644,67,0.12183362245559692,1.2699500065344609,0,false,false,false,1,false,67,false,false,AMBIGUOUS,
R2/55_whorl,R2,whorl,111,1.0091038942337036,25,0.053046729415655136,91.51887558301792,8,true,true,true,0,99,0.14702366292476654,144,0.14701883494853973,0.00018393865182606513,0,false,false,false,3,false,111,false,false,AMBIGUOUS,
R2/56_right_loop,R2,right_loop,112,0.7804040908813477,68,0.04740795120596886,78.63685128090088,4,true,true,true,0,83,0.16475406289100647,58,0.1474887877702713,0.6092089203145047,0,false,false,false,1,false,112,false,false,AMBIGUOUS,
R2/56_whorl,R2,whorl,113,0.49184322357177734,139,0.04242532327771187,47.23375099822742,7,true,true,true,0,60,0.14379827678203583,117,0.12511086463928223,0.84181843561588,0,false,false,false,1,false,113,false,false,AMBIGUOUS,
R2/57_right_loop,R2,right_loop,114,0.6276925802230835,19,0.06917247921228409,54.851044169455115,2,true,true,true,0,24,0.13274501264095306,33,0.1260271519422531,0.3013927055361651,0,false,false,false,3,false,114,false,false,AMBIGUOUS,
R2/57_whorl,R2,whorl,120,0.08958453685045242,85,0.05901530012488365,2.553090094423748,0,false,true,false,1,54,0.15002024173736572,119,0.12499069422483444,1.0441444623979825,0,false,false,false,2,false,120,false,false,AMBIGUOUS,
R2/58_right_loop,R2,right_loop,116,0.14241747558116913,28,0.05187610909342766,8.082872840205173,1,false,true,false,1,84,0.17133641242980957,51,0.14608615636825562,0.9091686821292353,0,false,false,false,1,false,116,false,false,AMBIGUOUS,
R2/58_whorl,R2,whorl,117,0.2796030044555664,69,0.04903312399983406,21.341102823061348,5,true,true,true,0,146,0.1619889736175537,91,0.12338464707136154,1.8106298736581456,0,false,false,false,2,false,117,false,false,AMBIGUOUS,
R2/59_right_loop,R2,right_loop,51,0.13489121198654175,95,0.05437041446566582,9.038833829577168,0,false,true,false,1,93,0.1273408681154251,12,0.11443670839071274,0.7589819113968223,0,false,false,false,2,false,51,false,false,AMBIGUOUS,
R2/59_whorl,R2,whorl,12,0.06112578511238098,27,0.04647660255432129,1.5154094603720212,0,false,false,false,1,65,0.16512523591518402,51,0.16223037242889404,0.10713958922159171,0,false,false,false,2,false,91,false,false,AMBIGUOUS,
R2/5_left_loop,R2,left_loop,48,0.048600491136312485,11,0.047760773450136185,0.08257293482403848,0,false,false,false,3,112,0.16933389008045197,133,0.14403733611106873,0.9682383320241846,0,false,false,false,1,false,97,false,false,AMBIGUOUS,
R2/5_plain_arch,R2,plain_arch,121,1.0371813774108887,62,0.06131229177117348,140.55554421451143,2,true,true,true,0,138,0.09530926495790482,98,0.09340956062078476,0.11755286425919775,0,false,false,false,2,false,121,false,false,AMBIGUOUS,
